internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
3786,Capra aegagrus,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Capra,aegagrus,,,,,"Erxleben, 1777","The Domestic Goat and the Wild Goat are treated here as separate species (following <em>inter alia</em> Shackleton 1997), named <em>Capra hircus</em> and <em>Capra aegagrus</em> respectively. These taxa are sometimes considered to be conspecific, in which case the name <em>Capra aegagrus</em> has generally been used to refer to the wild species and its domesticated form, although some authors use the name <em>Capra hircus</em> for both the wild species and its domestic descendants (see Gentry <em>et al.</em> 1996, BZN 2003, Gentry <em>et al.</em> 2004 and Wilson and Reeder 2005). <br/><br/> ""Wild goats"" and ""wild sheep"" found on Mediterranean islands are generally recognized to have been introduced by humans (Shackleton 1997, Wilson and Reeder 2005), and genetic and archaeozoological studies suggest that they are feral populations of ancient domestic stocks (e.g. Groves 1989, Vigne 1994, Hiendleder <em>et al.</em> 1998, Manceau <em>et al.</em> 1999, Kahila bar-Gal <em>et al.</em> 2002). Consequently, such taxa should be included in the respective domestic species (<em>Capra hircus</em>, <em>Ovis aries</em>) and not as subspecies of the wild taxa (as proposed by Gentry <em>et al.</em> 1996, Gentry <em>et al.</em> 2004, and Gippoliti and Amori 2004)."
15733,Ovis ammon,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Ovis,ammon,,,,,"(Linnaeus, 1758)","<p><span class=""datalabel1"">There is near unanimity of opinion that <em>Ovis ammon</em> is the appropriate Latin binomial for all argalis. Prior to 1998, some authorities considered the Severtzov sheep of Uzbekistan to be urial, but following Bunch <em>et al</em>. (1998), it has generally been included as an argali. One exception is Mitchell and Frisina (2007), who follow some earlier taxonomists in recognizing a separate species <em>O. polii</em>, under which they put a few additional subspecies (see below on subspecific taxonomy). Similarly, the Handbook of the Mammals of the World (Valdez and Weinberg 2011) splits argali into nine separate species.<br/> <br/> Argali live over a vast geographic range, but are separated into more-or-less disjunct populations, some of which are morphologically identifiable. How much (if any) of the taxon’s disjunct distribution is natural and how much the result of anthropogenic influence causing range area fragmentation remains open to debate. Similarly, how (and even whether) various populations should be classified as subspecies remains contentious. Wilson and Reeder (2005) and Fedosenko and Blank (2005) recognize nine subspecies: <em>O. a. ammon</em>, <em>O. a. collium</em>, <em>O. a. comosa</em> (= <em>jubata</em>), <em>O. a. darwini</em>, <em>O. a. hodgsoni</em>, <em>O. a. karelini</em>, <em>O. a. nigrimontana</em>, <em>O. a. polii</em>, and <em>O. a. severtzovi</em>. Geist (1991) recognized all of these except <em>collium</em> and <em>severtzovi</em> (which at the time was still considered an urial); he also considered that <em>jubata</em> had precedence over <em>comosa</em>. Shackleton and Lovari (1997) followed Geist’s (1991) classification except for adding <em>collium</em> as a valid subspecies. Within China, some authors have recognized additional subspecies. Wang (2002) recognized <em>O. a. littledalei, adametzi</em>, and <em>sairensis</em> (all within the range occupied by <em>karelini</em> or <em>collium</em> by the above authorities), and <em>dalailamae</em> (within the range occupied by <em>hodgsoni</em>, above) in addition to <em>ammon</em> and <em>darwini</em> (but did not recognize <em>O. a. jubata</em>). Yu (2001) recognized <em>dalailamae</em> as distinct from <em>hodgsoni</em>, but did not recognize the subdivisions within <em>karelini</em> or <em>collium</em> (and also did not recognize <em>jubata</em>). Mitchell and Frisina (2007) recognized <em>ammon, darwini, jubata, dalailamae</em>, and <em>hodgsoni</em> (as well as <em>karelini, nigrimontana</em>, and <em>severtzovi</em> under <em>O. polii</em>). Recent genetic studies (Tserenbataa 2003 and Tserenbataa <em>et al</em>. 2004), based on mtDNA analysis, questioned the validity of separating Altai argali <em>O. a. ammon</em> and Gobi Argali or Mongolian Argali <em>O. a. darwini</em> within Mongolian populations and suggest that all Argali in Mongolia may represent one single subspecies. There is uncertainty regarding the subspecific status of argali in Gansu and adjacent Inner Mongolia; there are also differing opinions regarding the morphometric and/or geographic separation between <em>polii</em> and <em>karelini</em>. Future genetic work, similarly to Tserenbataa <em>et al</em>. (2004) and Wu <em>et al</em>. (2003), may suggest or reject the hypothesis that clinal, rather than threshold variation characterizes many argali populations. More research is required to clarify the taxonomy of the species. </p>  <p>The International Single Species Action Plan for the Conservation of Argali under the Convention on Migratory Species (CMS 2014) follows the IUCN SSC Caprinae Specialist Group and recognizes the following nine subspecies:</p>  <em>Ovis ammon ammon,&#160;</em>Altai Argali<br/> <em>Ovis ammon collium,&#160;</em>Kazakhstan Argali<br/> <em>Ovis ammon darwini,&#160;</em>Gobi Argali<br/> <em>Ovis ammon hodgsoni,&#160;</em>Tibetan Argali<br/> <em>Ovis ammon jubata,&#160;</em>North China Argali, Shansi Argali<br/> <em>Ovis ammon karelini,&#160;</em>Tian Shan Argali<br/> <em>Ovis ammon nigrimontana,&#160;</em>Karatau Argali<br/> <em>Ovis ammon polii, </em>Marco Polo Sheep, Pamir Argali<br/> <em>Ovis ammon severtzovi,&#160;</em>Severtzov’s Argali<br/> <br/> Because subspecific taxonomy remains unresolved, most subspecies that are recognized cross international borders, and the species occurs in many countries with differing management regimes, this account treats <em>Ovis ammon</em> by country (and, where appropriate, by population) rather than by subspecies"
15735,Ovis canadensis,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Ovis,canadensis,,,,,"Shaw, 1804",The validity of the subspecies <em>Ovis canadensis californiana</em> has recently been questioned (Wehausen and Ramey 2000).
54940218,Ovis gmelini,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Ovis,gmelini,,,,,"Blyth, 1841","<p>The 1997 IUCN Caprinae action plan and the previous IUCN Red List of Threatened Species assessment (Valdez 2008) list one species, <em>Ovis orientalis</em>, for both Mouflon and Urial. The delegates of the Workshop on Caprinae Taxonomy (IUCN/SSC Caprinae Specialist Group 2000) disagreed with such classification, partly because of differences in the number of chromosomes (i.e., Mouflon 54 and Urial 58), and concluded that Mouflon and Urial&#160;are different species. A molecular study (Rezaei <em>et al.</em> 2010) showed that the individuals identified as Mouflon and Urial&#160;form two strongly monophyletic groups. Individuals sampled from hybrid populations appear either in the clade of Urial or in that of mouflon. Considering these two taxa as distinct species would be coherent with the morphological and genetic differences between them, as well as, their past evolutionary divergence, and the occurrence of a hybrid zone (Rezaei <em>et al.</em> 2010).<br/><br/>The name <em>O. orientalis</em> has first been used to designate the hybrid Red Sheep, found in Iran (listed as <em>O. o. orientalis</em> on page 13 of the IUCN Caprinae Action Plan). This sheep is considered a hybrid form, the result of interbreeding of Mouflon and Urial. Therefore, the name <em>O. orientalis</em> is <em>nomen nudum</em>. Following on chronology, the next valid name for the Asiatic Mouflon should be <em>O.</em> <em>gmelini</em> Blyth, 1841; and for the Urial it is <em>O.</em> <em>vignei</em> Blyth, 1841. Both CITES and the International Council for Game and Wildlife Conservation (CIC) use <em>O. gmelini</em> for Mouflon and <em>O. vignei</em> for the Urial.<br/><br/>There are three to five autochthonous wild subspecies of Mouflon (IUCN/SSC Caprinae Specialist Group 2000): Armenian Mouflon <em>O. g.</em> <em>gmelini</em>, and two subspecies restricted to Iran: <em>O. g.</em> <em>isphahanica</em>, the Esfahan Mouflon and <em>O. g.</em> <em>laristanica</em>, the Laristan Mouflon. Sometimes the Anatolian Mouflon <em>O. g. anatolica</em> and the Armenian mouflon <em>O. g. armeniana</em> are considered as subspecies separate from <em>O. g. gmelini</em>. However, we follow the former classification of Mouflon subspecies in this assessment (IUCN/SSC Caprinae Specialist Group 2000).<br/><br/>The Cyprus Mouflon, introduced in prehistoric times, might be a separate subspecies <em>O. g. ophion</em>. “Wild sheep” found on Mediterranean islands are generally recognized to have been introduced by humans (Shackleton 1997, Masseti 1998, Wilson and Reeder 2005), and genetic and archaeo-zoological studies suggest that they are feral populations of ancient domestic stocks (e.g., Vigne 1994, Hiendleder <em>et al</em>. 2002). Consequently, such taxa should be included in the respective domestic species (<em>O. aries</em>) (Gentry <em>et al</em>. 1996, Gentry <em>et al.</em> 2004, Gippoliti and Amori 2004) and not as subspecies of the wild taxon <em>O. gmelini</em>. However, Cyprus Mouflon, in contrast to Corsican and Sardinian mouflons, may originate from introduced wild stock, Iran representing the most credited region as the source for its ancient introduction to Cyprus, and thus not be a feral sheep (Guerrini <em>et al</em>. 2015). Also, Sanna <em>et al</em>. (2015) noted high genetic distance observed between the Cyprus mouflon and other (domestic) sheep haplogroups, including European, Corsican and Sardinian mouflons, but found the Cyprus Mouflon grouping exclusively with Anatolian Mouflon <em>O. g. gmelini [anatolica]</em>. Hiendleder <em>et al</em>. (2002) suggested that likely candidates for truly wild ancestors of domestic sheep are mouflon populations found in Turkey and western Iran; thus genetic differentiation of feral descendants of early domesticated from descendants of true wild sheep is difficult. Therefore, we include <em>O. g. ophion </em>in this assessment, because of being possibly a wild, but not a feral sheep.</p>"
42398,Capra sibirica,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Capra,sibirica,,,,,"(Pallas, 1776)","<span class=""datalabel1""><span style=""background-color: white;"">Kazanskaya <em>et al.</em> (2007) appear to resolve the species level taxonomy of the <em>Capra</em> genus, with <em>C. sibirica</em> forming a clade distinct from other ibex. <br/> <br/> Fedosenko and Blank (2001) recognize four subspecies (<em>C. s. hagenbecki</em> in Mongolia’s Gobi, <em>C. s. sibirica</em>, in the Altai Mountains, <em>C. s. alaiana</em>, in the Tian Shan range, and <em>C. s. sakeen</em>, in the Pamirs, Hindu Kush, and Karakorum) based on horn and color characteristics. Wang (1998) and Smith and Xie (2008) recognize another subspecies, <em>C. s. dementievi</em>, in the Kunlun Mountains near their junction with the Karakarum and Pamir Mountains. Many authorities believe these subspecies are synonymous; they are not recognized by Wilson and Reeder (2005), although Kazanskaya <em>et al.</em> (2007) found high within-group variability in the species. Still, taxonomy at the subspecies level remains unresolved (Mallon <em>et al</em>. 1997, Shackleton 1997).</span>"
39250,Ovis dalli,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Ovis,dalli,,,,,"Nelson, 1884",
1151,Ammotragus lervia,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Ammotragus,lervia,,,,,"(Pallas, 1777)","Six subspecies have been described (Ansell 1972; summarized in Cassinello 1998). However, apart from the fact that the morphological differences between them are not well defined, and there are several apparent zones of hybridization, relying exclusively on morphological traits is an obsolete and inadequate criterion to define subspecies. Therefore, and in order to re-evaluate aoudad subspecies distinction, a comprehensive genetic analysis of individuals from all the distinctive populations should be carried out. This would allow to properly identify genetic units that help redefining subspecific criteria and eventually allow undertaking proper conservation actions to protect the species (Cassinello 2015)."
14295,Naemorhedus caudatus,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Naemorhedus,caudatus,,,,,"(Milne-Edwards, 1867)","No subspecies are recognized by Grubb (2005), although previous taxonomies recognized several subspecies. The taxonomic validity of this species and its relationship to other species in the genus <em>Naemorhedus</em> has been recently assessed in Mori <em>et al.</em> (2019)."
3815,Capricornis rubidus,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Capricornis,rubidus,,,,,"Blyth, 1863","While taxonomy of serow has been confusing, this assessment follows Mori <em>et al. </em>2019, which recognises <em>C. rubidus</em> as a full species of <em>Capricornis.&#160;</em>The Red Serow (as <em>C .s. rubidus</em>) was listed as Endangered (A2cd) in the 1996 IUCN Red List of Threatened Animals (IUCN 1996). However, this assessment probably included the red form of Himalayan Serow which was often attributed to this species, but it is currently included in <em>C. sumatraensis</em> (Duckworth and Zaw 2008)."
3811,Capricornis crispus,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Capricornis,crispus,,,,,"(Temminck, 1836)","<p>Wilson and Reeder (1993) treated this as <em>Naemorhedus crispus</em>, but Grubb (2005) placed it in the genus <em>Capricornis</em> and <em>C. swinhoei</em>. See also Jass and Mead (2004). Recent genetic evidence has supported that <em>Capricornis swinhoei</em> is a distinct species from <em>Capricornis crispus</em> (Chang 2002, Min <em>et al</em>. 2004, Mori et al. 2019). <br/> <br/> Taxonomy of serows has been reviewed recently by Mori et al. (2019) and four species are recognised: the Red serow <em>Capricornis rubidus</em>, the Mainland serow <em>C. sumatraensis</em>, the Formosan serow <em>C. swinhoei</em> and the Japanese serow.</span></span></p>"
9919,Hemitragus jemlahicus,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Hemitragus,jemlahicus,,,,,"(C.H. Smith, 1826)",No subspecies are currently recognized.
42680,Oreamnos americanus,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Oreamnos,americanus,,,,,"(de Blainville, 1816)",
44703,Muntiacus vuquangensis,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Muntiacus,vuquangensis,,,,,"(Do Tuoc, Vu Van Dung, Dawson, Arctander &amp; Mackinnon, 1994)","The Large-antlered Muntjac was originally described in its own genus, <em>Megamuntiacus</em>, by Tuoc <em>et al</em>. (1994), but was assigned to <em>Muntiacus</em> by McKenna and Bell (1997) and almost all subsequent authors. Millet (1930) recognized the species (Bauer 1997), but mistakenly assigned the name <em>Cervulus</em> [ = <em>Muntiacus</em>] <em>muntjac</em> [sic] <em>grandicornis</em> to it; a taxon now considered synonymous with <em>M. vaginalis curvostylis</em>. Other references probably pertaining to the species may be elsewhere in the hunting literature. It should not be assumed that all references to <em>grandicornis</em> in Lao PDR and Viet Nam refer to Large-antlered Muntjac; many hunters will have used it simply for any well-endowed individual male muntjac."
44704,Muntiacus truongsonensis,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Muntiacus,truongsonensis,,,,,"(Giao, Tuoc, Dung, Wikramanayake, Amato, Arctander &amp; Mackinnon, 1997)","This nominal taxon had a tortured arrival and history. The first available name is <em>Caninmuntiacus truongsonensis</em> [Pham Mong] Giao, [Do] Tuoc, Eric [Wikramanayake], [Vu Van] Dung <em>et al</em>. in Nguyen An Quang Ha, 1997, in a newspaper article. This meets all International Code for Zoological Nomenclature (ICZN) criteria for availability (Grubb 2005) and therefore by the ICZN principle of priority must stand as the valid name for this taxon, unless an earlier available name is found. The following year, <em>Muntiacus truongsonensis</em> P.M. Giao, D. Tuoc, V.V. Dung, Wikramanayake, Amato, Arctander and Mackinnon, 1998 was proposed, explicitly as a new name (not as a clarification of the earlier name). This 1998 proposal is certainly based on the same collected material as the 1997 proposal so is a junior objective synonym of the latter. As the species-group name is spelled exactly the same way as in the 1997 proposal, it is also a junior homonym of it. Neither original description allows objective morphological determination of what the name applies to, although mtDNA sequences shared with no previously-named muntjac were isolated from the material collected (P.M. Giao <em>et al</em>. 1998). The 1997 publication indicated no holotype, and gave no details on where the syntypes were or would be lodged. The 1998 publication of the junior synonym named a holotype; Grubb (2005) considered that “technically it is probably a lectotype”. In fact, as the 1998 publication was explicitly proposing a new name, not a reinterpretation of the 1997 name, the holotype designated is indeed the holotype, but of their junior synonym; it could have no bearing on the 1997 name <em>Caninmuntiacus truongsonensis</em>, the senior (and thus valid) name for this group, unless an explicit nomenclatural act were to associate the specimen with that name, as a lectotype (there appears no doubt that the 1998 holotype is from the syntype series in the 1997 original description). Such an act would be unwise, because the specimen may not now be traceable, and in any case is not known to have been the source of the DNA result and it has no pelage associated with it, nor might it be a complete skull with all relevant diagnostic features present. Therefore, to make this single specimen the name-bearing type would handicap progress in resolving this name’s applicability and if it were found to have different DNA, would firmly install even more confusion. Nomenclatural stability, and thus conservation, would best be served by designating as a neotype a specimen (ideally full skeletal and pelt) lodged in a named internationally accessible collection with long-term storage facilities, which shares the exact genetic sequence provided in the 1998 description of the junior synonym. There is currently no known specimen suitable for this course of events.  <br/> <br/>Some of the biological material referred to in the articles of Nguyen An Quang Ha (1997) and P.M. Giao <em>et al</em>. (1998) was shown in 1998 to R.J. Timmins (pers. comm. 2008) by Do Tuoc in the collections of the Forest Inventory and Planning Institute, Hanoi. This material, consisting entirely of damaged skulls and mandibles, is poorly, although distinctively, labelled. Part of the explanation for the confusion over application of the name results from it including at least two species: one or more taxa in the <em>M. rooseveltorum</em> species-complex and one specimen of northern red muntjac <em>M. vaginalis</em>. The three specimens illustrated in Nguyen An Quang Ha (1997) and several other newspapers and magazines were not present in this FIPI collection. Several years later, R.J. Timmins (pers. comm. 2008) came across them in the WWF offices in Hanoi, where they appear to have been since 1997. None of either the FIPI or WWF material is labelled as any form of type, or has the markings as described in P.M. Giao <em>et al</em>. (1998). Until a lectotype or neotype of <em>C. truongsonensis</em> P.M. Giao <em>et al</em>. in Nguyen An Quang Ha, 1997 is established in an explicit nomenclatural act, it is not possible to begin to determine the diagnostic morphological characters of <em>M. truongsonensis</em>. Until such an act it is only speculation whether any or all of the pelage characters or the mtDNA sequences given by P.M. Giao <em>et al</em>. (1998) and Amato <em>et al</em>. (1999a, 1999b, 2000), or the skull characteristics of some of the FIPI and WWF material which appear to be significantly different from <em>M. rooseveltorum</em> (R.J. Timmins pers. comm. 2008), in fact are those of <em>M. truongsonensis</em>, although with appropriate typification, they could probably be made to be. This uncertainty is because it is effectively impossible that all syntypes (comprising, as they do, 2–3 species) would share the same mtDNA or pelage features with each other, and they certainly do not share skull features. It is not clear whether the genetic analysis of the 1998 publication included the 1998 holotype (for which, as argued above, it would not be sensible to propose formally as the lectotype of the 1997 name), although it seems a reasonable inference that it involved the 1997 syntypes. Until a lectotype or neotype of the 1997 name is selected, it is not possible to assess the possibility that gene sequences published in P.M. Giao <em>et al</em>. (1998), and Amato <em>et al</em>. (1999a, 1999b, 2000), could actually refer to a taxon different from those skulls within the syntype series with obviously novel morphological characteristics (which were not discussed in either the 1997 or 1998 publications). This possibility is real, although slight, because of the presence of at least two apparently species-level taxa within the syntype series and the fairly likely sympatric occurrence of <em>M. rooseveltorum</em> with the taxon generally taken to be represented by the name <em>M. truongsonensis</em>, or even the possibility of a closely similar taxon (perhaps <em>M. puhoatensis</em>). <em>M. rooseveltorum</em> is morphologically very similar to material currently assumed to represent <em>M. truongsonensis</em>, and an animal very similar in skull and pelage features to the holotype of <em>M. rooseveltorum</em> has been recorded from the Xe Sap NPA area of Lao PDR, very close to the type locality of <em>M. truongsonensis</em> (R.J. Timmins pers. obs. based on material collected by R. Steinmetz and Tanya Chanard). As of November 2015, following visits to both FIPI and the WWF Hanoi offices, it appears that all of the original type material of <em>M. truongsonensis</em> has now been lost (R. J. Timmins pers. comm. 2015).<br/> <br/>Although morphological characteristics cannot, therefore, be objectively defined for the presumed taxon to which the name <em>M. truongsonensis</em> is being applied there exist various specimens very similar to, but obviously different from, <em>M. rooseveltorum</em>. These have generally dark rather than brown or reddish pelage, a tail that is blackish dorsally and long premaxillae that contact the nasals rather than short premaxillae that do not. These are taken here provisionally to represent <em>M. truongsonensis</em> (in the hope that this morphologically-defined group will be found to correspond to the novel genetic sequence of P.M. Giao <em>et al</em>. 1998, and that appropriate typification could cement this hypothesis). However, there is still considerable variation in these morphological traits within available Indochinese specimens of the <em>M. rooseveltorum</em> complex, and some animals show character states apparently intermediate between <em>M. rooseveltorum</em> and '<em>M. truongsonensis</em>'. It is not clear whether these represent hybrids or indicate that intraspecific variation is wide enough to blur interspecific variation, because very few complete specimens are available for which congruence between morphological traits can be compared: in fact out of over 50 specimens of this complex from Lao PDR and Viet Nam, R.J. Timmins (pers. comm. 2008) is only aware of two complete specimens, in which both skull and pelage features can be fully documented, the holotype of <em>M. rooseveltorum</em> and a female collected by R. Steinmetz and Tanya Chanard from the Xe Sap NPA area of Lao PDR. <br/> <br/>See also <em>M. rooseveltorum</em> for further complications concerning this species-complex."
